Uniq Id	Crawl Timestamp	Dataset Origin	Product Id	Product Barcode	Product Company Type Source	Product Brand Source	Product Brand Normalised Source	Product Name Source	Match Rank	Match Score	Match Type	Retailer	Product Category	Product Brand	Product Name	Product Price	Sku	Upc	Product Url	Market	Product Description	Product Currency	Product Available Inventory	Product Image Url	Product Model Number	Product Tags	Product Contents	Product Rating	Product Reviews Count	Bsr	Joining Key
37db1f70ffc0291739466b39456daa65	2020-05-17 15:37:06 +0000		a8e5cde32a8ad1d2086addfea9f897f2	""	Competitor							amazon.com	Home & Kitchen > Home Décor > Tapestries	Ambesonne	Ambesonne Floral Tapestry, Round Pattern of Blue Flower Petals Spring Season Nature Theme Artwork, Wide Wall Hanging for Bedroom Living Room Dorm, 80&quot X 60&quot, Blue White	32.95	B071Z8Q5RX	""	https://www.amazon.com/dp/B071Z8Q5RX	US	These one of a kind tapestries will help transform your room into your private sanctuary! Perfect for any room including living rooms, bedrooms dining and dorm rooms. Matches well with various color palettes of rugs, furniture and any other home decor accessory. Made from high quality 100% polyester tight woven, Turkish made silky satin cloth fabric. Environmentally friendly, no dye substance harming health of your family. With high resolution pictures it will bring a 3D like realistic experience adding a great perspective & completely changing the look of a room. It is not too thin or too thick. It's a quick and luxurious way to refresh the your home, office, study, basement or college dorm room without a big expense. Perfect gift idea for your mother, father, sister, brother, grandma, grandpa, wife, husband, son, daughter and all other beloved ones with 10's of thousands of surprising designs. You can find a theme for everyone and every interest in our Ambesonne Amazon Collection. Enter into a new world with this art tapestry, it can be at a seashore scene or meditate while staring at a mountain landscape scenery. If you're a fan of sports or have a hobby of any kind, you will be spending time with it in your own personal space. Customized, personalized products are very popular. As manufacturers of digital printed home textiles and decorations, we follow current trends and bring you the latest home fashion. Either a present to your family or best friend, fiance, parents, grandparents, relative, boyfriend, girlfriend, grandson, or to yourself, the item should be interesting and authentic. Men, women, kids, teens, boys, girls will love this item! The digital images we display have the most accurate color possible, however due to differences in computer monitors, we cannot be responsible for variations in color between the actual product and your screen. You can easily hang the tapestries up with pins. Tapestries do not have a rod pocket. No hardware is included.	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/512DBYsQp1L._.jpg	wid_29375_80x60	Ambesonne Floral Tapestry, Round Pattern of Blue Flower Petals Spring Season Nature Theme Artwork, Wide Wall Hanging for Bedroom Living Room Dorm, 80&quot X 60&quot, Blue White	Make sure this fits by entering your model number. Satin Imported 80 INCHES WIDE x 60 INCHES LONG - Lightweight fabric with hand-sewn finished edges. MADE IN TURKEY. MACHINE WASHABLE - Cold delicate cycle, Hang to dry. Durable enough for both indoor and outdoor use. MADE FROM - High quality 100% polyester silky satin blend, Very unique. Versatile. Decorative. FUN. FEATURES - Vivid colors, crisp lines and clear image. Provides an elegant look and silky soft touch! ADDS GREAT PERSPECTIVE - Bold graphics printed with state of the art digital printing technology.	3.7	3	#1,750,057 in Home & Kitchen (See Top 100 in Home & Kitchen)|#11,500 in Tapestries	022d291bd806c9515b052febfa737f9e
a9351f2e92268e4a3db01c46bc91674e	2020-05-17 13:44:59 +0000		ec302f4500d35938d451df866b7cc730	""	Competitor							amazon.com	Baby Products > Feeding > Solid Feeding > Utensils	OXO Tot	OXO Tot Fork and Spoon Set, Pack of 2 (Pink)	""	B00EPFQLKE	""	https://www.amazon.com/dp/B00EPFQLKE	US	Includes 2 OXO Tot Fork and Spoon SetsThe perfect introduction to &quotbig kid&quot utensils, the Fork & Spoon Set from OXO Tot eases the frustrations of learning to self-feed. Child-safe fork tines capture food effectively while the deep spoon head easily scoops and contains food. Generously sized, soft handles prevent sliding and are easy for little hands to grip.Features:Soft, non-slip handles are easy for little hands to holdHandles are curved to prevent slipping into bowl or plateEffective Fork tines, yet no sharp edgesDeep Spoon shape for easier scooping of food and liquidsSturdy stainless steel for durabilityBPA, phthalate and PVC freeAges: 1 year & up	USD	111111111	https://images-na.ssl-images-amazon.com/images/I/41hOW%2Bui7vL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41grZ3tll9L._.jpg|https://images-na.ssl-images-amazon.com/images/I/31eGInoUbwL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41pjPXWYTTL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41TYeUGbQ%2BL._.jpg|https://images-na.ssl-images-amazon.com/images/I/5188GF3VYHL._.jpg|https://images-na.ssl-images-amazon.com/images/I/31oNo%2BoGNjL._.jpg	6124100	OXO Tot Fork and Spoon Set, Pack of 2 (Pink)	Soft, non-slip handles are easy for little hands to hold. Handles are curved to prevent slipping into bowl or plate. Sturdy stainless steel for durability. Includes 2 OXO Tot Fork and Spoon Sets. BPA, phthalate and PVC free & recommended for ages 1 year & up.	4.8	46	#34,699 in Baby (See Top 100 in Baby) #610 in Toddler Utensils	db2d3cea4e9d0a385ebd1705ac07d4bc
bf9f9971ab5cf04b72dd966b999d5d7d	2020-05-17 14:22:52 +0000		b341c665e3548c45060990f4b33877a2	""	Competitor							amazon.com	Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Pasta & Pizza Tools > Pasta Forks	ScivoKaval	ScivoKaval Stainless Steel Spaghetti Pasta Measurer Measure Tool Portion Control Gadgets with 4 Serving Portions Cooking Tools 2 Pack	6.99	B07NQJY9M5	""	https://www.amazon.com/dp/B07NQJY9M5	US	""	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/419-EO9vQdL._.jpg|https://images-na.ssl-images-amazon.com/images/I/31dZKDUAilL._.jpg|https://images-na.ssl-images-amazon.com/images/I/31UWZOCX2TL._.jpg|https://images-na.ssl-images-amazon.com/images/I/31Vae0qnZ5L._.jpg|https://images-na.ssl-images-amazon.com/images/I/310gZ23-mFL._.jpg	19SMT01	ScivoKaval Stainless Steel Spaghetti Pasta Measurer Measure Tool Portion Control Gadgets with 4 Serving Portions Cooking Tools 2 Pack	Make sure this fits by entering your model number. Four different measuring holes to identify the correct amount of spaghetti for 1-4 servings Dimension: 7.3&quot, portion1 is 2 oz, portion2 is 4 oz, portion3 is 6 oz, portion4 is 8 oz Made from durable, rust resistant food grade stainless steel with no moving parts to break Designed with hanging loop for simple storage, with no moving parts to break A must have compact and easy to use kitchen gadget for gourmet cooks, chefs and dieters	4.3	7	#30,034 in Kitchen & Dining (See Top 100 in Kitchen & Dining)|#13 in Pasta Forks	7848d33ecfc2a3f7025b85a144650f27
ef7136a734dc180f801e251c620f01c2	2020-05-17 15:03:12 +0000		a72ebf773691122dd351b4bc949e2a66	UPC: 045904795010	Competitor							amazon.com	Health & Household > Vision Care > Eyeglasses Care > Cleaning Fluids	Cleanix	Glasses Cleaner Kit (Alcohol Free) With Microfiber Cloth - Eyeglass Cleaning Spray Bottle - Lens Cleaner in a Travel Kit - Also for Computer and Laptop Screens - Safe For All Lenses	6.99	B074ZMDK9B	UPC: 045904795010	https://www.amazon.com/dp/B074ZMDK9B	US	| | | BENEFIT FROM 2-IN-1 Each set comes with 2 oz cleaning bottle and microfiber cloth. These two items together work like magic to clean all your devices that need special care. | NICELY PACKED SET Our product is packed in a snap pouch that you can close and reopen easily. It also looks professional so you can take it with you to school, work or anywhere else where you might need it. | SAFE TO USE ON ALL COATINGS Our lens cleaner is safe to use on all lens coatings. Weather you are wearing glasses with anti-reflective coating, scratch-resistant coating, sunglasses or polarised glasses. Your eyewear and screens are safe with us. | | | | | 2-IN-1 CLEANING SOLUTION Every glasses cleaner kit comes with 2 oz glasses cleaning spray and a high quality microfiber cloth. It’s all packed in a snap pouch that you can easily carry around whereever you go. | INSTANTLY EFFECTIVE CLEANING FORMULA Our cleaning solution is very effective. It takes less than a minute to clean your reading glasses or laptop screen. Simply spray it and wipe it with microfiber cloth. | ALCOHOL FREE FORMULA Cleanix cleaning solution is alcohol free and is safe to use on all eyewear. You can also clean your iPads and other tablets effortlessly with our product. | OUR MISSION Our mission is to deliver exceptionally good products to our customers what blow their mind every single day. Nothing makes us happier than your positive experience with us.	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/41BbPnxkaOL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41-tPDtA6aL._.jpg|https://images-na.ssl-images-amazon.com/images/I/419FhvoeaeL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41TAS1JRe7L._.jpg|https://images-na.ssl-images-amazon.com/images/I/41cd1GpHxdL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51s-%2BQyUlHL._.jpg|https://images-na.ssl-images-amazon.com/images/I/61QDX%2B0ROTL._.jpg	""	Glasses Cleaner Kit (Alcohol Free) With Microfiber Cloth - Eyeglass Cleaning Spray Bottle - Lens Cleaner in a Travel Kit - Also for Computer and Laptop Screens - Safe For All Lenses	✔ BENEFIT FROM 2-IN-1 - Each set comes with one 2 oz eyeglass cleaners and one high quality microfiber cloth. ✔ MULTIPLE USES - You can easily use our product to clean your computer screen, camera lens, tablet or phone screen. It also works perfectly for cleaning sunglasses, reading glasses and regular glasses. ✔ NICELY PACKED SET - Our cleaner set is packed in a snap pouch all together with microfiber cloth. You can easily carry it around where ever you go. ✔ SAFE TO USE ON ALL COATINGS - Our glasses cleaner is safe to use on all lens coatings. ✔ EASY TO CARRY AROUND - Snap pouch makes it really easy to carry around and you protect your microfiber cloth from dust all the time.	4.6	235	#69,650 in Health & Household (See Top 100 in Health & Household) #37 in Eyeglass Cleaning Fluids	0536016dad3705cacf941a10ca020f11
c4d914b6f715418fde5940a949e4d6a1	2020-05-17 15:09:19 +0000		ebf36b23fa3547702c0ef73f7dc909e5	""	Competitor							amazon.com	Beauty & Personal Care > Hair Care > Hair Accessories > Headbands	Jewelryou	Jewelryou Girls Floral Hair Wreath Flower Headband with Ribbon(Rose, Freesize)	4.99	B07NYM8QKC	""	https://www.amazon.com/dp/B07NYM8QKC	US	Jewelryou is aim at bringing you the smile and confidence. Our vision is to provide the best products and services to lighten up your world and make your life more colorful and interesting. Our Adorable Flower Crowns are idea gifts for you. Notice: 1. Please allow 1-2CM errors due to manual measurement. 2. A little changeful form is inevitable during handling, storing and transportation. Please pull each petal to recovering its shape after receiving it. Free exchange for wrong item shipped or item damaged. 3. Please be reminded that due to lighting effects and monitor is brightness/contrast settings etc., the color tone of the website photo and the actual item could be slightly different. 4. Avoid touching water. If you don't use it for a long time, please seal it in plastic bags in cool and dry environment. If you have any questions or concerns, please contact us.	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/41JRruiPvcL._.jpg|https://images-na.ssl-images-amazon.com/images/I/4125LhqJgvL._.jpg	""	Jewelryou Girls Floral Hair Wreath Flower Headband with Ribbon(Rose, Freesize)	Fabric Leaves and Flowers. [SIZE]: Circumference: about 60 cm/23.6 inch, With Adjustable Ribbon, Suit for Most People, [OCCASIONS]: Best for Wedding, Party, Beach, Snapshot, Traveling, Birthday, Festivals, etc. [MATERIAL]: This Flower Garlands Made Out of Handmade Flowers and It Look Like Real Flowers with the Same Soft and Velvety Texture. [BEAUTIFUL LOOK]: Simple, Sweet, Elegant Design, Making You Look Charming and Eye-catching. [PACKING]: One Piece/Box.	0	0	#613,833 in Beauty & Personal Care (See Top 100 in Beauty & Personal Care) #15041 in Fashion Headbands	03ccfca553c0eaa55c62689e85e5c14a
99d6cbe5fcac9170788d0137b47b6bbc	2020-05-17 14:45:46 +0000		fdd43f4014df56c065ceafd2e8db2dcb	""	Competitor							amazon.com	Clothing, Shoes & Jewelry > Women > Accessories > Hats & Caps > Headbands	Open Road Biker Gear	Skull Cap Head Wrap: Womens Headbands: Biker Chick Headwear: Peace Sign (3 Colors)	18.99	B00MMPH57C	""	https://www.amazon.com/dp/B00MMPH57C	US	The Open Road Girl headwrap is for the biker chick in your life who needs some extra accessories. This wide head band will keep your hair out of your face when out on the open road. The perfect head bandana for the active rider. Available in 3 colors.	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/51EA%2BhiYTOL._.jpg	""	Skull Cap Head Wrap: Womens Headbands: Biker Chick Headwear: Peace Sign (3 Colors)	75% Cotton/15% Poly/10% Lycra Made in USA and Imported HAIR BAND: This headwrap keeps your hair out of your face when out on the open road on your motorcycle. TIES IN BACK: Secure your hair under your helmet with this comfortable head piece. HAIR ACCESSORIES: For the active girl always on the go, makes a great gift. MACHINE WASH: Throw in with similar colors, and hang dry. WIDE BAND: Measures 3.25 inches wide by 33 inches long.	4.4	2	#639,034 in Beauty & Personal Care (See Top 100 in Beauty & Personal Care) #651782 in Women's Shops #15706 in Fashion Headbands #2308 in Women's Headbands	b40321d85e5c430afe777768ce802bd4
31d95fae3a1cf40a782d4c7599787a2e	2020-05-17 15:00:54 +0000		aa05e14f01af31d8e3abe635e9fd6e3f	""	Competitor							amazon.com	Beauty & Personal Care > Hair Care > Hair Accessories > Headbands	Jovono	Jovono Women's Wedding Bridal Head Chain Hair Cilp for Women and Girl	8.66	B073XKGMRW	""	https://www.amazon.com/dp/B073XKGMRW	US	Headpiece is made of good quality of alloy bead. Keep color and not fade. Approx Size: length 13.8 inches (35cm) One Size for All head chain for Wedding & Quinceañera, Evening Party or Costume	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/31dd0xxa2NL._.jpg|https://images-na.ssl-images-amazon.com/images/I/317%2BL3RNfIL._.jpg|https://images-na.ssl-images-amazon.com/images/I/31yaKexq2AL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51Ilx1QFGDL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51m2tz3IhxL._.jpg|https://images-na.ssl-images-amazon.com/images/I/514v1WocPOL._.jpg|https://images-na.ssl-images-amazon.com/images/I/414VHdotaDL._.jpg	""	Jovono Women's Wedding Bridal Head Chain Hair Cilp for Women and Girl	Headband is made of good quality of alloy bead. Keep color and not fade. Approx Size: length 13.8 inches (35cm) One Size for All This hair accessories is gold head chain for Wedding & Quinceañera, Evening Party or Costume Brand New. If you want to Refund, Please keep the drops and my products new. Two conditions that you cannot refund are listed as follow: 1. Product is used and damaged, 2. The drop of my product is damaged. Report incorrect product information	5	1	#927,548 in Beauty & Personal Care (See Top 100 in Beauty & Personal Care) #23836 in Fashion Headbands	bf403d14602e7fa3a4fbc3b48aa81070
e44db01af3f03c5928861cc2bd5ec984	2020-05-17 14:16:54 +0000		71e70f3c8e8d17c0b2cfa9782a9c1b62	""	Competitor							amazon.com	Baby Products > Feeding > Solid Feeding > Utensils	Zak Designs	Zak! Designs Easy Grip Flatware, Children's Spoon and Fork with How to Train Your Dragon 2, BPA-free Plastic and Stainless Steel	9.99	B00JVNQI6W	""	https://www.amazon.com/dp/B00JVNQI6W	US	| | | Quality Materials & Design Durable break-resistant flatware handles feature curves and textured embossing for an ergonomic, easy grip designed for kids. Extra durable stainless steel tines and spoon for no-fuss meals, time and time again. Full color licensed character decals on each handle. Look for coordinating dinnerware and drinkware in today’s hottest licenses! Zak carries a full mealtime assortment for at-home and on-the-go in children’s favorite licensed characters. Flatware is BPA free, dishwasher safe and comes in a full color licensed gift box. | Healthy Exercise & Eating Tips Zaktive kids healthy eating and exercise tips are on the back of every box for an extra element of fun and learning. Tips vary by license. Visit www.letsmove.gov & www.choosemyplate.gov for more exercise and healthy eating ideas. | Making Mealtime Fun! Since 1976, Zak Designs has been committed to making mealtime fun for people around the world. Whether it’s through dinnerware and on-the-go products that feature children’s favorite characters or beverageware, tableware and kitchen prep products that represent the latest global fashion statements, Zak gives people the products that fit their appetites. At Zak Designs, our mission is to make everyday meals a little more special by creating safe, innovative and fashionable products that add a touch of color and an element of fun to tables around the world. | This flatware set is perfect for little hands and fun loving eaters, featuring How to Train Your Dragon 2. The smaller size and rounded handles allow for a better grip and encourages independent eating. Each set comes with one spoon and one fork. Made of stainless steel and BPA-free plastic. They are easy to clean, dishwasher safe, but do not microwave. By Zak Designs, making mealtime fun.	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/314yP188sgL._.jpg|https://images-na.ssl-images-amazon.com/images/I/511yanQepBL._.jpg	HTDC-3180	Zak! Designs Easy Grip Flatware, Children's Spoon and Fork with How to Train Your Dragon 2, BPA-free Plastic and Stainless Steel	Make sure this fits by entering your model number. Set of child size flatware includes 1 fork and 1 spoon; featuring How to Train Your Dragon 2 Smaller size and contoured shape is perfect for small hands and encourages independent eating Made of stainless steel and BPA-free plastic Dishwasher safe; do not microwave Look for other Zak! Designs items that coordinate with How to Train Your Dragon 2 flatware	5	4	#61,422 in Baby (See Top 100 in Baby)|#971 in Toddler Utensils	d07d26db68c2776c76951c692e7d0cb8
1af60590b49bf5ceda0be4375f7d0ac1	2020-05-17 14:05:41 +0000		56486d9e836c2177d6d0d6df74aac946	""	Competitor							amazon.com	Home & Kitchen > Kitchen & Dining > Kitchen Utensils & Gadgets > Fruit & Vegetable Tools > Grapefruit Utensils	RSVP International	RSVP Endurance Stainless Steel Grapefruit Sectioning Spoons, Set of 2	8.95	B000F7DTHO	""	https://www.amazon.com/dp/B000F7DTHO	US	RSVP strives to offer quality kitchen products and cooking tools at competitive prices. Our Endurance Grapefruit Spoons, Set of 2 is a perfect example. The serrated edges of the spoon gently and precisely remove each section without aggravation! Each spoon measures 6-inches in length Dishwasher safe. When all the right people, and ingredients, kitchen tools, and food come together, we call this The Art of Gathering.	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/419gV4HU0NL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41RZt2zlINL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51c-zAjGf3L._.jpg|https://images-na.ssl-images-amazon.com/images/I/511Y6%2B%2BL3FL._.jpg	GF-2SP	RSVP Endurance Stainless Steel Grapefruit Sectioning Spoons, Set of 2	Serrated edges of the spoon gently and precisely remove each section without aggravation Each spoon measures 6-inches in length Handle made of translucent yellow acrylic with stainless steel bowl Please be sure to see our Grapefruit Double Knife Hand washing recommended	4.4	257	#43,356 in Kitchen & Dining (See Top 100 in Kitchen & Dining)|#15 in Grapefruit Utensils	77811b5a673c058fc227cdd4a760d08d
c034137680b5983dcb2c2c8e8e760dc8	2020-05-17 15:19:07 +0000		0a85e04e8cc384392008e382e4d54f90	""	Competitor							amazon.com	Beauty & Personal Care > Hair Care > Hair Accessories > Headbands	S SNUOY	S SNUOY CZ Crystal Flower Women Tiara with Comb Bridal Hair Accessories for Wedding Rhinestone Pageant Headband	14.99	B07QTQ5JH6	""	https://www.amazon.com/dp/B07QTQ5JH6	US	| | | | Wedding Suitable for bride,bridesmaid to use at the wedding. | Pageant Best for beauty pageant,prom party,it makes you more elegant. | Photography Taking a photo for poster and magazine. | Birthday You can use at princess's birthday party, it's also an ornament of cake topper.	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/41nXeJT4AyL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41KHb2pEBHL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41znvJKdq5L._.jpg|https://images-na.ssl-images-amazon.com/images/I/41CA14mjgqL._.jpg|https://images-na.ssl-images-amazon.com/images/I/411ZKYFJJ0L._.jpg|https://images-na.ssl-images-amazon.com/images/I/41gdXu4ZEYL._.jpg|https://images-na.ssl-images-amazon.com/images/I/71JI-X3uPoL._.jpg	""	S SNUOY CZ Crystal Flower Women Tiara with Comb Bridal Hair Accessories for Wedding Rhinestone Pageant Headband	Material: Hard texture alloy,clear rhinestone and AAA grade zircons.Size:Approx 6 inches in diameter,1.4 inches in height.Weight:58 gram.This crown is light and easy to carry.It is not a big crown,please check the size. Set in silver, this gorgeous crown features a brilliant clear crystal and AAA grade zircons.The simple design and exquisite workmanship to ensure the style and quality of the crown. The workmanship of tiara is amazing and it is very sturdy and well made. The princess tiara is designed with comb,so it is easy to wear and keep balance.Gorgeous flower and tree design make the crown unique. It can be worn at your birthday, party, wedding, pageant, quinceanera, banquet, celebration, Easter Sunday, Mother's Day and International Dance Day. Due to hand measure,the size may be have a reasonable measurement error about 1 inch,thanks for your understanding!Please contact us firstly,if the products have any problem.	5	1	#844,268 in Beauty & Personal Care (See Top 100 in Beauty & Personal Care) #21241 in Fashion Headbands	295edcb58782556208ce9e08efb78b22
95b2acf6798f11b8e1a44ba080625ec5	2020-05-17 14:08:33 +0000		95b728b1ac77c9aeb52cb71e65e19e04	""	Competitor							amazon.com	Baby Products > Feeding > Solid Feeding > Utensils	Boon	Boon Snug Silicone Straws with Cleaning Brush (Pack of 6)	8.99	B076P3B84F	""	https://www.amazon.com/dp/B076P3B84F	US	Boon Snug Silicone Straws with Cleaning Brush Pack of 6 Spill-proof cups are the best thing ever-until you insert the straw and liquid erupts like a 5th Grade science fair project. These silicone straws feature a spill-proof valve that eliminates the chance of unwanted volcanic activity. Fits into almost any cup by cutting it to your desired size. Includes six straws for kids and an orange cleaning brush. | | | | Spill Proof Valve | Easy to Clean with Thin Brush | Fits Into Most Cups | Spill-proof cups are the best thing ever-until you insert the straw and liquid erupts like a 5th Grade science fair project. They feature a spill-proof valve that eliminates the chance of unwanted volcanic activity. Fits into almost any cup by cutting it to your desired size. Includes six straws for kids and an orange cleaning brush.	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/41XUmX11hLL._.jpg|https://images-na.ssl-images-amazon.com/images/I/418WXaURkUL._.jpg|https://images-na.ssl-images-amazon.com/images/I/313hVuF3ATL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41NJVb5mHBL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41LARfSxj5L._.jpg|https://images-na.ssl-images-amazon.com/images/I/41WcMZpNHIL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51U7a%2BYFabL._.jpg	B11216	Boon Snug Silicone Straws with Cleaning Brush (Pack of 6)	EASY FIT SNUG STRAWS: The 6 thin silicone straws can be cut to fit into any cup with the included ridge SPILL-PROOF VALVE: Eliminate the chance of spills with the ingenious design STRAW CLEANING BRUSH: Get all the germs out with a thin straw brush; Dishwasher safe set Made without BPA and PVC SUITABLE FOR: Ages 12 months and up	3.9	20	#26,571 in Baby (See Top 100 in Baby) #464 in Toddler Utensils	46f79f4e2672b8978f401982ab5c4429
fe0a6bdbc394cd38e3dc2898c3faa7bb	2020-05-17 15:20:19 +0000		d457162acfb242d89d1444839c90beab	""	Competitor							amazon.com	Beauty & Personal Care > Hair Care > Hair Accessories > Headbands	BABEYOND	BABEYOND Great Gatsby Headband Art Deco Headpiece 1920s Flapper Headband 1920s Flapper Gatsby Hair Accessories (Black)	13.99	B07FVSLSXK	""	https://www.amazon.com/dp/B07FVSLSXK	US	BABEYOND Great Gatsby Headband Art Deco Headpiece 1920s Flapper Headband 1920s Flapper Gatsby Hair Accessories Features: Great Gatsby Headpiece: 100% handmade with blinking rhinestone crystals, beads and feathers. Flapper feather headband: free size, one size fits all. This pretty Art Deco great gatsby headpiece is actually two piece, the feather part can be detached from the headband. Vintage flapper hair accessories for a special event such as Gatsby themed party, prom, pageant, ascot race, wedding party, cosplay costume, fancy dress party, or any other special occasion. About BABEYOND BABEYOND is a dedicated, passionate team with a wide range of skillsets and professional work experience within the vintage clothing industry. We have never stopped remodeling our product into trendy market and satisfying our customers. Care Our Customers Despite our rapid growth, we never stopped committing to providing customers the great product, time-critical delivery and best service. Your satisfaction and positive feedback is very important to us. Choose BABEYOND All of our products are fullfilled by Amazon only, we never authorize any third party to sell BABEYOND products on Amazon. For 100% buyer satisfaction, please purchase authentic products sold by BABEYOND.	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/519megz2UwL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51vXyLjrtFL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51sjWMi1TdL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51rIA%2BciQ9L._.jpg|https://images-na.ssl-images-amazon.com/images/I/41FNg7WWJ9L._.jpg|https://images-na.ssl-images-amazon.com/images/I/51Bpj0SxpIL._.jpg|https://images-na.ssl-images-amazon.com/images/I/51HqyXyB1iL._.jpg	""	BABEYOND Great Gatsby Headband Art Deco Headpiece 1920s Flapper Headband 1920s Flapper Gatsby Hair Accessories (Black)	Great Gatsby Headpiece: 100% handmade with blinking rhinestone crystals, beads and feathers. Gatsby feather headband: free size, one size fits all. This pretty Art Deco great gatsby headpiece is actually two piece, the feather part can be detached from the headband. Vintage flapper hair accessories for a special event such as Gatsby themed party, prom, pageant, ascot race, wedding party, cosplay costume, fancy dress party, or any other special occasion. BABEYOND IS A REGISTERED TRADEMARK IN US PATENT AND TRADEMARK OFFICE ( Serial Number 86492044 ).	4.5	5	#645,888 in Beauty & Personal Care (See Top 100 in Beauty & Personal Care) #15887 in Fashion Headbands	bcd8f38b8db8a574f924c2810fb9acb6
2c300d4f703bd55ef9ac7a270a95e0fa	2020-05-17 14:44:51 +0000		075915bfb3030fa285a6d6df028c95d3	UPC: 631924685198	Competitor							amazon.com	Beauty & Personal Care > Hair Care > Hair Accessories > Headbands	Lorfancy	Lorfancy Boho Headbands for Women Elastic Floral Leopard Print Paisley Bandana Knot Headbands Turban Headwraps Non Slip Off Hair Band Moisture Cute Twisted crochet Hairband	12.99	B07Q5RQPWG	UPC: 631924685198	https://www.amazon.com/dp/B07Q5RQPWG	US	| | | Ourdoor Headbands for girls Super soft perfectly absorbs all sweat during sports activities like yoga, running and fitness. | Comfortable Fabric Stretchy headbands made of cotton and spandex fibers, very soft, stretchy and comfortable, fit almost every one. Sweat absorption and easy to clean. | Unique Print Pattern headbands go with colorful tie-dry print pattern. Wearing the unique and cute headbands, you will be the most charming women of the crowd. | | | | | Daily Life Accessory It's hard to image girls don't have a boho hairband. The sweet headbands are pretty useful for you as a necessary daily hair accessory. These are the most popular headbands this summer, so girls won’t refuse the chance to be beauty! | Traveling Hair Band They don't slip on your head and are perfect for bad hair days, exercise, the beach, backpacking, traveling, etc. The features of breath ability and sweat absorption will help to protect your skin and hair, keep your face clean even hot summer. | Ideal Gift for Her Wonderful headband for yourself wear them as you like or share with your girlfriends, sisters, mother in any occasion of Birthday, Anniversary, Graduation, Christmas, Valentine's Day. | Easy Maintenance Machine wash cold, only non-chlorine bleach when needed, tumble dry low, warm iron. Can be folded and easy to store. | TAIHA 4 Pcs Headbands Crochet Cotton Wraps for Women Girls Wide Boho Knotted Yoga Head Wrap Hair Band	USD	999999999	https://images-na.ssl-images-amazon.com/images/I/51rJKf81SSL._.jpg|https://images-na.ssl-images-amazon.com/images/I/513wlAOyz0L._.jpg|https://images-na.ssl-images-amazon.com/images/I/51A9IT4kakL._.jpg|https://images-na.ssl-images-amazon.com/images/I/514aNErLEjL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41156L5FdVL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41uF8MIkYmL._.jpg|https://images-na.ssl-images-amazon.com/images/I/41y559zZ0UL._.jpg	""	Lorfancy Boho Headbands for Women Elastic Floral Leopard Print Paisley Bandana Knot Headbands Turban Headwraps Non Slip Off Hair Band Moisture Cute Twisted crochet Hairband	Colorful headbands: this set of headbands are in 4 different colors, yellow, brown, grey, black, nice colors. Headband dimension: the headband is approx. 18.11 inches in length, the size are suitable for both girls and women. Good quality: made of Crochet Cotton fabric, it is stretchable and smooth to touch, will not hurt your hair, the headbands can help with fixing your hair, which is a helpful hair accessory as well. Wide application: you can use it to wash your face makeup yoga spa workout athletic sports, suitable for girls and women to wear in different occasions, you can choose different hairbands according to your outfits. IDEAL GIFT--Wonderful Headband for Yourself .Wear Them as You Like or Share with Your Friends, Sisters, Mother etc. Give as a Perfect Gift on Birthdays, Anniversaries, Valentine's Day, Mother's Day or any other Festivals.	3.9	2	#644,244 in Beauty & Personal Care (See Top 100 in Beauty & Personal Care) #15839 in Fashion Headbands	d1a6c59eef8f18ef2d3a136b77516e3f
